FL_DATE,AIRLINE,ORIGIN,DEST,CRS_DEP_TIME,NUM_PREVIOUS_FLIGHTS_LATE,AVG_GATE_WAIT_TIME,DELAYED
2147-02-17,Southwest,SEA,FLL,1696,4,39.7675463216485,0
2147-02-18,Southwest,ATL,FLL,1416,9,24.82343902136313,1
2147-02-19,Southwest,LAX,SLC,2121,1,40.48647124781616,0
2147-02-20,JetBlue,MIA,EWR,1635,1,54.078631276290906,1
2147-02-21,JetBlue,ORD,DTW,1676,0,28.193755568638363,0
2147-02-22,Spirit,JFK,FLL,2129,3,55.321602539200626,1
2147-02-23,United,JFK,EWR,1977,9,41.74513603349936,1
2147-02-24,Southwest,DEN,BWI,876,2,3.1434428080747545,0
2147-02-25,JetBlue,ORD,FLL,1824,0,8.049812572795563,0
2147-02-26,Spirit,MIA,DTW,1068,8,37.031378313513784,1
2147-02-27,JetBlue,DEN,DTW,784,2,30.591173369452815,0
2147-02-28,Alaska,MIA,SLC,634,4,0.16352645413723277,0
2147-03-01,JetBlue,SFO,LAS,784,8,17.32260606010037,1
2147-03-02,Southwest,DFW,FLL,1378,0,47.958821706804784,0
2147-03-03,American,ORD,DTW,1838,9,48.489388097790965,1
2147-03-04,Southwest,JFK,LAS,2150,5,14.395298612158747,1
2147-03-05,Spirit,PHX,LAS,1276,1,14.596317579049703,0
2147-03-06,Spirit,SFO,LAS,2244,3,4.8619665687199,0
2147-03-07,Spirit,DFW,LAS,2341,0,32.60096954199017,0
2147-03-08,Alaska,LAX,IAH,520,7,5.8926474002322005,1
2147-03-09,Southwest,PHX,DTW,1288,9,12.658535991738445,1
2147-03-10,Delta,SFO,CLT,878,7,47.85842923156816,1
2147-03-11,Alaska,ATL,IAH,1825,4,57.869080133722306,1
2147-03-12,United,PHX,EWR,644,4,54.2873535261612,1
2147-03-13,Southwest,DEN,MSP,1414,4,1.3392986852947297,0
2147-03-14,JetBlue,DEN,LAS,844,2,46.63464597913589,0
2147-03-15,American,DEN,SLC,852,0,8.891355600331568,0
2147-03-16,Southwest,ATL,BOS,2064,5,9.729168402432,1
2147-03-17,American,DFW,MSP,2028,2,58.58504876599551,1
2147-03-18,Spirit,ATL,FLL,972,7,56.48904096894748,1
2147-03-19,Spirit,PHX,LAS,1192,0,3.7118168670296625,0
2147-03-20,Delta,PHX,IAH,1443,2,22.542004780824346,0
2147-03-21,United,SEA,DTW,1361,5,24.72905997168208,1
2147-03-22,JetBlue,MIA,IAH,1530,3,24.41876451099211,0
2147-03-23,Alaska,MIA,BWI,1265,6,10.662251112922053,1
2147-03-24,Frontier,PHX,SLC,1813,7,59.088276728658,1
2147-03-25,Frontier,DFW,IAH,1692,4,51.31375614698687,1
2147-03-26,Alaska,PHX,IAH,748,6,53.20274669162897,1
2147-03-27,United,ATL,EWR,636,8,30.92048783699717,1
2147-03-28,Delta,SEA,IAH,1060,0,51.925884549726575,1
2147-03-29,Delta,SEA,MSP,596,5,19.74504096085014,1
2147-03-30,Spirit,DEN,SLC,728,7,58.7480854847423,1
2147-03-31,Southwest,DFW,MSP,1189,6,28.388546788696186,1
2147-04-01,Delta,ATL,EWR,1016,1,52.62874705125767,1
2147-04-02,Southwest,DFW,BWI,664,1,40.982914657219006,0
2147-04-03,American,MIA,DTW,1233,5,5.535764211729635,1
2147-04-04,United,MIA,SLC,834,1,15.303256549349378,0
2147-04-05,American,PHX,FLL,2134,4,9.30042152335796,0
2147-04-06,Frontier,ORD,EWR,2131,0,58.76857229215963,1
2147-04-07,American,DFW,MSP,2196,0,56.0107543386713,1
2147-04-08,American,MIA,CLT,770,3,39.006661864830406,0
2147-04-09,American,JFK,CLT,2313,9,49.77471669698219,1
2147-04-10,Alaska,ATL,SLC,2100,8,58.56135036756059,1
2147-04-11,Delta,MIA,SLC,807,9,29.888880665462572,1
2147-04-12,United,PHX,LAS,2084,3,0.15021123493550004,0
2147-04-13,Frontier,JFK,FLL,533,8,40.15859503244832,1
2147-04-14,Frontier,SFO,BOS,1432,0,21.65470616010393,0
2147-04-15,United,DFW,DTW,2237,2,25.951455321796434,0
2147-04-16,Frontier,DFW,LAS,1207,0,5.099898189590442,0
2147-04-17,Frontier,ORD,DTW,1284,9,17.799901630214162,1
2147-04-18,JetBlue,DFW,MSP,551,6,0.5799337439703467,1
2147-04-19,American,ATL,FLL,995,2,8.911215836061654,0
2147-04-20,Frontier,DEN,SLC,694,9,1.5256725135978222,1
2147-04-21,United,ATL,FLL,1134,6,27.53816058084458,1
2147-04-22,Spirit,DFW,DTW,1119,7,53.452640012814314,1
2147-04-23,Southwest,DFW,IAH,1327,7,55.535178256019094,1
2147-04-24,United,JFK,LAS,1068,5,44.20903107066046,1
2147-04-25,Spirit,ATL,EWR,2341,3,29.439483237384316,0
2147-04-26,American,DEN,DTW,1396,7,30.512616017286383,1
2147-04-27,United,PHX,BWI,711,2,28.017609664236907,0
2147-04-28,Delta,DFW,BOS,1731,8,42.283288672084396,1
2147-04-29,American,ATL,IAH,1064,0,57.10042342334361,1
2147-04-30,Alaska,MIA,DTW,2247,9,9.055743627003762,1
2147-05-01,Frontier,PHX,CLT,2150,7,39.743336482388756,1
2147-05-02,Spirit,MIA,LAS,1518,8,0.33258332504610966,1
2147-05-03,Delta,SEA,CLT,696,6,34.706987158422685,1
2147-05-04,United,ATL,FLL,1441,2,48.488101552821405,0
2147-05-05,Alaska,ATL,BWI,1836,1,11.3531668259789,0
2147-05-06,JetBlue,MIA,BWI,809,7,22.400220915019354,1
2147-05-07,Frontier,DFW,DTW,1882,6,19.12272416234133,1
2147-05-08,Delta,ATL,BWI,2270,8,8.440060216095393,1
2147-05-09,JetBlue,ORD,CLT,1534,7,5.306351383342339,1
2147-05-10,Southwest,LAX,LAS,2027,4,43.11295281744645,0
2147-05-11,Delta,ATL,DTW,1291,4,27.593651772044886,0
2147-05-12,Alaska,MIA,BWI,829,8,1.9764057010250302,1
2147-05-13,JetBlue,LAX,BWI,1624,4,45.09336670003032,0
2147-05-14,Southwest,DEN,SLC,1219,8,21.458639251128066,1
2147-05-15,Frontier,DEN,BOS,878,8,24.957959134100804,1
2147-05-16,JetBlue,DFW,IAH,2241,9,35.54923080163058,1
2147-05-17,United,DEN,EWR,742,5,0.6032268919328887,1
2147-05-18,American,JFK,IAH,1020,3,47.250734201818034,0
2147-05-19,Frontier,DFW,BWI,722,9,1.0438390410717524,1
2147-05-20,JetBlue,ORD,DTW,1355,9,31.776355710474427,1
2147-05-21,United,DFW,LAS,1624,8,15.992812857778224,1
2147-05-22,American,SEA,EWR,1533,2,0.3893493956544791,0
2147-05-23,American,SEA,EWR,1034,3,12.643056985364527,0
2147-05-24,Alaska,JFK,EWR,1841,8,55.37423870294775,1
2147-05-25,Spirit,SEA,LAS,1078,6,23.344659503790332,1
2147-05-26,Southwest,DFW,DTW,1377,8,56.90589566900242,1
2147-05-27,Spirit,JFK,MSP,1037,4,40.363218381741405,0
2147-05-28,Frontier,PHX,LAS,613,4,17.16201666766406,0
2147-05-29,Southwest,MIA,BOS,730,9,25.378170230018895,1
2147-05-30,Delta,JFK,IAH,1320,4,55.434535301422635,1
2147-05-31,United,MIA,DTW,754,3,16.997816150070673,0
2147-06-01,Alaska,DEN,CLT,1976,8,21.469656802239317,1
2147-06-02,JetBlue,MIA,BWI,1706,4,23.148876363622218,0
2147-06-03,United,PHX,CLT,1819,0,33.48171834021241,0
2147-06-04,JetBlue,SEA,LAS,1608,5,9.886071453680277,1
2147-06-05,Spirit,ORD,EWR,2217,7,51.702189921029074,1
2147-06-06,Frontier,MIA,DTW,2138,3,25.188830657550387,0
2147-06-07,JetBlue,DFW,CLT,1055,4,37.4903344983661,0
2147-06-08,Spirit,SFO,SLC,1469,2,31.65830432432467,0
2147-06-09,Spirit,SFO,CLT,2106,9,34.877133395395795,1
2147-06-10,JetBlue,PHX,DTW,1154,8,55.08362620193549,1
2147-06-11,Delta,DFW,CLT,1855,2,52.741267586362746,1
2147-06-12,Spirit,MIA,CLT,2124,0,1.804312901623193,0
2147-06-13,Delta,ORD,BWI,1338,4,26.182556991089825,0
2147-06-14,Alaska,ATL,DTW,1206,1,0.0721837395039504,0
2147-06-15,Delta,MIA,BWI,1029,1,9.067432286994395,0
2147-06-16,Alaska,DFW,IAH,1808,6,44.89163201186154,1
2147-06-17,Delta,ORD,EWR,2285,1,52.942167845496186,1
2147-06-18,Southwest,PHX,FLL,1178,6,20.400832381498052,1
2147-06-19,Alaska,MIA,SLC,1577,8,13.072288736187405,1
2147-06-20,Southwest,ORD,BOS,556,5,13.998435829319437,1
2147-06-21,Spirit,PHX,IAH,1536,7,13.726014538561682,1
2147-06-22,Southwest,SFO,EWR,704,5,56.39830723589209,1
2147-06-23,Frontier,MIA,IAH,1464,1,41.58596584579809,0
2147-06-24,Alaska,ATL,FLL,2289,4,22.73458842230641,0
2147-06-25,United,JFK,CLT,1766,3,20.691107094766142,0
2147-06-26,Spirit,DFW,DTW,1145,7,59.518581129559735,1
2147-06-27,Spirit,SEA,BOS,780,1,54.82026808002799,1
2147-06-28,American,DEN,SLC,2113,7,6.012942780663222,1
2147-06-29,Frontier,PHX,BWI,1743,7,2.8781380460010264,1
2147-06-30,Delta,DFW,SLC,966,3,45.07215165039995,0
2147-07-01,JetBlue,JFK,EWR,1921,4,2.031942960259099,0
2147-07-02,Delta,ORD,CLT,1255,4,34.25138669918536,0
2147-07-03,JetBlue,LAX,SLC,1761,0,50.187792547423705,1
2147-07-04,United,ORD,CLT,1282,1,30.632548547333872,0
2147-07-05,American,JFK,MSP,1075,3,16.365439237534332,0
2147-07-06,United,LAX,BOS,1515,4,7.7009101053685525,0
2147-07-07,American,SFO,BOS,1416,5,22.848986815018847,1
2147-07-08,Alaska,ORD,BOS,615,9,13.454235070966076,1
2147-07-09,Alaska,DEN,IAH,1538,3,38.62019426086855,0
2147-07-10,JetBlue,ATL,MSP,1869,1,3.5083035543439878,0
2147-07-11,Southwest,LAX,MSP,2116,2,55.13576774337907,1
2147-07-12,Southwest,MIA,CLT,2309,7,5.59642685874965,1
2147-07-13,JetBlue,DEN,MSP,1960,7,25.639316828596627,1
2147-07-14,Frontier,SEA,CLT,2222,1,18.377343399213913,0
2147-07-15,Alaska,JFK,CLT,2000,6,27.211442655029998,1
2147-07-16,Frontier,DEN,IAH,2064,8,45.467064424102766,1
2147-07-17,JetBlue,DEN,DTW,1493,5,40.877346771385675,1
2147-07-18,Southwest,MIA,MSP,613,1,50.7464176931347,1
2147-07-19,JetBlue,JFK,BOS,937,0,36.800196464804905,0
2147-07-20,Alaska,ATL,DTW,2002,3,37.93196947800291,0
2147-07-21,United,JFK,FLL,573,5,50.774432788498046,1
2147-07-22,Delta,ORD,BOS,552,1,0.3439722711908,0
2147-07-23,Alaska,MIA,IAH,1708,3,35.88516703250152,0
2147-07-24,JetBlue,JFK,CLT,2041,6,32.82172854302998,1
2147-07-25,Alaska,SFO,EWR,684,5,32.0231257183569,1
2147-07-26,Alaska,PHX,BWI,1317,5,16.517991351276017,1
2147-07-27,Southwest,ATL,SLC,1335,5,11.34036827663314,1
2147-07-28,JetBlue,ATL,FLL,2005,6,55.807337632329606,1
2147-07-29,Southwest,JFK,LAS,2248,6,24.770933136969017,1
2147-07-30,JetBlue,SEA,BWI,2164,5,1.9080256111270422,1
2147-07-31,Southwest,SFO,LAS,1239,0,42.36472872629145,0
2147-08-01,Southwest,SFO,SLC,1539,6,25.131018718670223,1
2147-08-02,United,MIA,DTW,2296,1,3.205610168036004,0
2147-08-03,Alaska,MIA,MSP,1667,4,14.658345582502966,0
2147-08-04,Frontier,SFO,SLC,1004,1,59.988233321505845,1
2147-08-05,United,SFO,FLL,728,2,7.125057560201347,0
2147-08-06,Frontier,JFK,MSP,1785,8,46.93228924065035,1
2147-08-07,Southwest,LAX,BWI,1552,3,43.61985847260755,0
2147-08-08,United,PHX,LAS,822,0,13.498658891976605,0
2147-08-09,Spirit,SFO,MSP,1949,9,48.490497877757896,1
2147-08-10,Spirit,JFK,EWR,2183,9,15.409907274180078,1
2147-08-11,Alaska,DEN,LAS,1498,6,32.79033182206531,1
2147-08-12,Alaska,DEN,BOS,2024,5,23.77987790971978,1
2147-08-13,Southwest,PHX,LAS,632,2,22.634642310831534,0
2147-08-14,Alaska,LAX,LAS,1692,2,4.628690892422909,0
2147-08-15,United,DFW,DTW,1089,4,35.059207847777365,0
2147-08-16,American,ATL,IAH,1193,2,41.010536858768376,0
2147-08-17,Alaska,PHX,EWR,1127,7,35.56193271452195,1
2147-08-18,United,MIA,MSP,2009,8,14.589206039459054,1
2147-08-19,Spirit,LAX,SLC,1773,3,20.478394703918813,0
2147-08-20,Spirit,PHX,LAS,630,2,1.7636028154881922,0
2147-08-21,United,JFK,SLC,985,7,5.669313846694801,1
2147-08-22,Frontier,DEN,LAS,1676,1,51.26461989123056,1
2147-08-23,Spirit,DEN,LAS,1366,4,49.901572918330345,0
2147-08-24,United,DEN,MSP,1796,8,53.272944495994516,1
2147-08-25,Frontier,SEA,FLL,1174,0,27.050232137290383,0
2147-08-26,Alaska,ORD,SLC,1983,8,15.162627251855984,1
2147-08-27,American,DFW,IAH,2267,1,27.789680274882404,0
2147-08-28,Southwest,PHX,DTW,2060,0,58.71585308760852,1
2147-08-29,Southwest,JFK,MSP,1589,9,17.113420886072568,1
2147-08-30,Alaska,PHX,LAS,2063,1,12.13309433666365,0
2147-08-31,Alaska,SFO,IAH,1319,5,14.537778659880578,1
2147-09-01,Spirit,PHX,MSP,2248,2,36.89267844856844,0
2147-09-02,Delta,ATL,BWI,1975,7,41.502600446405125,1
2147-09-03,JetBlue,LAX,CLT,1207,4,14.705090759128606,0
2147-09-04,Frontier,ATL,EWR,2310,4,44.817714266324366,0
2147-09-05,American,JFK,BOS,1279,2,30.199062302616685,0
2147-09-06,United,PHX,BOS,1166,2,9.116612471221808,0
2147-09-07,JetBlue,PHX,DTW,1283,5,44.772534860160675,1
2147-09-08,United,SFO,EWR,1600,0,58.03473285841403,1
2147-09-09,JetBlue,DFW,BOS,1429,8,21.93592826501515,1
2147-09-10,Southwest,JFK,MSP,735,5,8.242006205370195,1
2147-09-11,JetBlue,JFK,DTW,832,8,17.911128218202656,1
2147-09-12,Alaska,LAX,LAS,1728,8,17.12240166859583,1
2147-09-13,American,MIA,BWI,2155,2,59.34567819613592,1
2147-09-14,Southwest,LAX,SLC,1104,9,24.93697483178446,1
2147-09-15,Spirit,ORD,LAS,1926,8,31.39021133720877,1
2147-09-16,JetBlue,DEN,SLC,1021,5,31.98547078472981,1
2147-09-17,American,JFK,CLT,645,7,34.441721510944284,1
2147-09-18,Alaska,DEN,BOS,2035,8,58.87384459260796,1
2147-09-19,Spirit,DFW,DTW,1451,3,5.597342897876536,0
2147-09-20,United,DEN,IAH,1019,1,39.549511089718024,0
2147-09-21,Spirit,PHX,DTW,1448,7,47.186132667751636,1
2147-09-22,Frontier,SFO,BWI,1827,9,37.6616337299035,1
2147-09-23,Frontier,MIA,FLL,597,0,26.837782753428655,0
2147-09-24,Delta,PHX,LAS,749,6,34.23296291378192,1
2147-09-25,American,MIA,BWI,1979,1,48.3232735262218,0
2147-09-26,Frontier,DFW,BOS,1345,3,34.97449675968093,0
2147-09-27,United,SFO,IAH,791,7,24.919659547188722,1
2147-09-28,American,DEN,SLC,2126,3,25.46859619979648,0
2147-09-29,American,SFO,SLC,1903,8,13.369016424508192,1
2147-09-30,American,DEN,MSP,2142,3,34.7369687354502,0
2147-10-01,Alaska,SEA,CLT,616,8,4.293586057894874,1
2147-10-02,Frontier,ORD,EWR,1068,3,31.73006655212291,0
2147-10-03,Southwest,ATL,IAH,841,9,19.568735883096334,1
2147-10-04,American,ATL,DTW,546,8,28.6622938232301,1
2147-10-05,Alaska,DEN,FLL,567,3,31.937897289841775,0
2147-10-06,Delta,DEN,CLT,1933,9,23.585983772344555,1
2147-10-07,Frontier,JFK,BOS,2049,9,49.840270512595225,1
2147-10-08,Southwest,SEA,CLT,635,9,11.804412968585886,1
2147-10-09,Alaska,LAX,IAH,1442,7,54.250968456374785,1
2147-10-10,Spirit,SEA,MSP,1999,2,59.84639819432238,1
2147-10-11,Delta,SEA,SLC,1556,8,58.27387913452229,1
2147-10-12,Spirit,ORD,EWR,2121,0,52.24318375163383,1
2147-10-13,Southwest,ATL,IAH,1985,9,47.29534824981417,1
2147-10-14,Alaska,MIA,BOS,1788,0,51.76296367488636,1
2147-10-15,Delta,PHX,FLL,2315,0,8.690047167024236,0
2147-10-16,Alaska,ATL,MSP,2067,5,43.00287043384632,1
2147-10-17,Delta,ORD,IAH,2238,7,26.774463162766217,1
2147-10-18,American,PHX,DTW,2201,4,41.55885539767786,0
2147-10-19,American,ATL,SLC,1474,6,18.4124587112535,1
2147-10-20,Frontier,LAX,MSP,987,5,11.01595159278886,1
2147-10-21,Southwest,JFK,EWR,1827,0,33.195669348560884,0
2147-10-22,Delta,SEA,EWR,1765,2,13.567240279858861,0
2147-10-23,American,DEN,IAH,1273,7,55.077861234517755,1
2147-10-24,Southwest,DEN,LAS,2053,2,1.4679732505979248,0
2147-10-25,United,JFK,MSP,1714,4,29.826106929641035,0
2147-10-26,American,JFK,SLC,1713,0,6.410160534159745,0
2147-10-27,American,SFO,DTW,2027,0,48.5831981363716,0
2147-10-28,JetBlue,MIA,SLC,2235,8,21.797010920393646,1
2147-10-29,Alaska,MIA,IAH,2005,2,0.7577231950189733,0
2147-10-30,United,DEN,BWI,2073,7,58.332948522151234,1
2147-10-31,Delta,SEA,SLC,1779,8,42.43485732598436,1
2147-11-01,Southwest,SFO,EWR,1804,6,6.5406238811960975,1
2147-11-02,United,MIA,DTW,2174,2,42.40485990157595,0
2147-11-03,Delta,LAX,MSP,1936,5,18.123772352911516,1
2147-11-04,American,LAX,MSP,1422,6,22.865564245022924,1
2147-11-05,Spirit,ATL,MSP,1912,8,22.14826657818285,1
2147-11-06,JetBlue,JFK,BWI,1202,3,8.198402530035047,0
2147-11-07,Frontier,PHX,SLC,983,3,56.199616006383565,1
2147-11-08,Spirit,SEA,IAH,1674,2,55.97164267393249,1
2147-11-09,Frontier,SEA,IAH,2048,8,39.944778964094105,1
2147-11-10,Southwest,JFK,EWR,727,5,19.17249849793292,1
2147-11-11,Southwest,SEA,IAH,623,8,32.2926945012782,1
2147-11-12,United,ATL,SLC,1262,3,52.94457460179687,1
2147-11-13,Frontier,PHX,MSP,539,2,2.014768872051178,0
2147-11-14,Alaska,SEA,FLL,1736,4,19.234074112346274,0
2147-11-15,Delta,ATL,CLT,2172,8,2.002923047202738,1
2147-11-16,Frontier,DEN,MSP,1713,5,45.70078505875529,1
2147-11-17,JetBlue,DEN,CLT,629,0,13.7509367261813,0
2147-11-18,Frontier,ORD,BWI,1612,8,57.01769048815722,1
2147-11-19,Frontier,ORD,IAH,564,7,3.3814560583579323,1
2147-11-20,JetBlue,ORD,BWI,2235,3,51.86475015504649,1
2147-11-21,Spirit,MIA,IAH,1235,9,45.132525713014864,1
2147-11-22,United,JFK,FLL,1171,9,11.064752920251745,1
2147-11-23,Frontier,ATL,DTW,776,7,48.69907871647222,1
2147-11-24,Alaska,DEN,CLT,521,0,40.64701439297113,0
2147-11-25,Alaska,SFO,DTW,1133,2,24.559413146634604,0
2147-11-26,Alaska,ORD,MSP,821,6,33.55109183628925,1
2147-11-27,Southwest,SFO,MSP,1265,0,9.247835071947366,0
2147-11-28,Delta,DFW,BWI,1069,4,30.716142021063526,0
2147-11-29,Delta,PHX,FLL,2334,2,31.381151226121553,0
2147-11-30,Spirit,ORD,SLC,1661,0,14.973038684967573,0
2147-12-01,Frontier,DEN,CLT,820,2,31.735731732475585,0
2147-12-02,United,PHX,DTW,2289,1,38.13894674356222,0
2147-12-03,American,MIA,BWI,800,4,57.391300965964746,1
2147-12-04,United,SFO,MSP,1182,7,16.902407869118285,1
2147-12-05,Frontier,PHX,LAS,543,4,49.60547842286202,0
2147-12-06,Delta,LAX,DTW,2218,8,31.272472302585037,1
2147-12-07,Frontier,ORD,BWI,509,4,49.27281655743917,0
2147-12-08,Spirit,MIA,DTW,862,1,50.56108244347346,1
2147-12-09,Southwest,LAX,EWR,600,6,15.52979039851791,1
2147-12-10,Frontier,DFW,CLT,763,7,16.051416943605325,1
2147-12-11,United,MIA,BWI,1399,7,8.674559217923239,1
2147-12-12,Spirit,DFW,FLL,1642,1,41.13219020291779,0
2147-12-13,American,SEA,BWI,2028,9,43.24850029521288,1
2147-12-14,JetBlue,DEN,BOS,2197,7,57.33737308218426,1
2147-12-15,United,ORD,SLC,1195,3,23.580616628975395,0
2147-12-16,Frontier,SEA,IAH,1037,2,8.003540809474881,0
2147-12-17,Spirit,SEA,EWR,1424,1,25.938905339007874,0
2147-12-18,Alaska,SFO,MSP,558,5,32.443955817093844,1
2147-12-19,American,SFO,BOS,1467,0,55.568781458042075,1
2147-12-20,Alaska,JFK,IAH,1138,3,51.37724144088633,1
2147-12-21,Southwest,DFW,CLT,1705,1,4.697895941953229,0
2147-12-22,Delta,DFW,EWR,626,9,3.17062364361117,1
2147-12-23,United,PHX,BOS,774,8,6.234259759568548,1
2147-12-24,Spirit,LAX,DTW,507,8,55.248488373229286,1
2147-12-25,United,SEA,CLT,1778,0,32.90018275403312,0
2147-12-26,Alaska,DFW,BWI,2047,5,5.430573000460887,1
2147-12-27,Alaska,ORD,FLL,1605,2,39.45594056392093,0
2147-12-28,Delta,JFK,EWR,1920,0,6.490306586831094,0
2147-12-29,Spirit,DEN,MSP,742,2,16.43911588537628,0
2147-12-30,United,LAX,BWI,1717,2,38.29185555497993,0
2147-12-31,Spirit,ATL,IAH,2182,0,23.69604619035038,0
2148-01-01,Delta,DEN,IAH,1482,9,12.605864237952867,1
2148-01-02,Alaska,DEN,SLC,723,3,39.283566865259886,0
2148-01-03,Frontier,SFO,MSP,1931,8,51.567917708685926,1
2148-01-04,JetBlue,ATL,EWR,1633,7,16.16973831437993,1
2148-01-05,Spirit,JFK,BWI,1380,5,57.413968733252574,1
2148-01-06,Alaska,MIA,EWR,1133,2,2.2161346603907006,0
2148-01-07,American,LAX,CLT,573,8,4.022262421892194,1
2148-01-08,Alaska,SFO,EWR,661,8,56.4948039957439,1
2148-01-09,Alaska,PHX,BOS,1633,0,7.693287814577743,0
2148-01-10,Spirit,PHX,EWR,575,2,25.30069485761426,0
2148-01-11,JetBlue,LAX,BOS,1665,2,23.779346953193382,0
2148-01-12,Delta,PHX,MSP,1375,6,9.466982450820694,1
2148-01-13,American,ORD,IAH,1610,0,59.309606216119256,1
2148-01-14,American,DFW,LAS,1268,4,24.825435586493185,0
2148-01-15,United,ATL,FLL,1626,9,25.160459214115928,1
2148-01-16,JetBlue,LAX,BOS,1412,4,19.561617423250198,0
2148-01-17,Frontier,JFK,CLT,866,3,23.563585968562514,0
2148-01-18,Southwest,ORD,BOS,1364,1,48.89501465827341,0
2148-01-19,United,ATL,EWR,1986,6,20.10855327231338,1
2148-01-20,United,DEN,IAH,1846,4,22.142835038619317,0
2148-01-21,Frontier,DEN,DTW,1675,4,0.8248987603061075,0
2148-01-22,United,SEA,EWR,516,8,12.561357911980801,1
2148-01-23,American,SEA,SLC,665,2,3.4212288665208246,0
2148-01-24,Delta,MIA,BOS,1516,3,10.415693319634583,0
2148-01-25,Spirit,SFO,SLC,1421,2,40.06550498648891,0
2148-01-26,Frontier,ORD,EWR,2304,5,57.2132026292323,1
2148-01-27,Alaska,SEA,FLL,2334,4,12.459722794961563,0
2148-01-28,American,MIA,BOS,1343,6,50.77176931798954,1
2148-01-29,Alaska,LAX,SLC,1452,6,15.08939997199618,1
2148-01-30,Frontier,DEN,IAH,1346,1,17.716578132133765,0
2148-01-31,Alaska,ORD,FLL,518,2,10.94778702654694,0
2148-02-01,Southwest,MIA,DTW,664,2,31.354238618665583,0
2148-02-02,Spirit,DEN,LAS,826,8,51.32397371605903,1
2148-02-03,United,DEN,LAS,1920,2,36.79295401051437,0
2148-02-04,Southwest,ORD,DTW,760,1,20.698610358373017,0
2148-02-05,United,LAX,EWR,2023,8,6.741764942137356,1
2148-02-06,American,SEA,IAH,1604,0,36.96438194732837,0
2148-02-07,Alaska,SEA,EWR,1619,0,14.260416992787468,0
2148-02-08,Southwest,SFO,FLL,1086,3,48.86031043999905,0
2148-02-09,Frontier,DFW,MSP,691,4,30.441809294610838,0
2148-02-10,Frontier,MIA,LAS,1274,9,50.76012221993079,1
2148-02-11,JetBlue,SFO,CLT,1929,9,12.918574306076758,1
2148-02-12,American,DEN,CLT,1400,7,25.705940307419635,1
2148-02-13,American,ATL,SLC,1915,2,2.4165669431929726,0
2148-02-14,Frontier,SEA,BWI,2113,9,4.588535555563391,1
2148-02-15,JetBlue,ATL,BOS,656,3,13.110670812293009,0
2148-02-16,United,DEN,LAS,1488,6,9.163006554589181,1
2148-02-17,Alaska,LAX,CLT,668,4,54.508178511234206,1
2148-02-18,United,SFO,SLC,1821,6,46.78155058145792,1
2148-02-19,United,MIA,EWR,2257,3,22.88432299841358,0
2148-02-20,American,MIA,MSP,591,4,14.091922824517894,0
2148-02-21,Frontier,SFO,FLL,2281,0,38.2285065261441,0
2148-02-22,United,JFK,EWR,841,7,47.396144561545334,1
2148-02-23,Delta,JFK,MSP,1931,8,50.386396035135185,1
2148-02-24,JetBlue,MIA,BOS,599,2,9.380920687917571,0
2148-02-25,Spirit,LAX,SLC,779,3,8.399519555064899,0
2148-02-26,JetBlue,ATL,DTW,1494,0,7.2645373155917525,0
2148-02-27,Alaska,DFW,BOS,1525,4,11.942306227126661,0
2148-02-28,JetBlue,SEA,EWR,1819,5,28.583150133351428,1
2148-02-29,Frontier,SEA,IAH,1724,5,39.86262660445515,1
2148-03-01,United,DFW,EWR,1671,8,27.14079857457876,1
2148-03-02,United,PHX,DTW,1848,4,28.601873933415078,0
2148-03-03,Southwest,MIA,SLC,678,6,18.626969786739348,1
2148-03-04,Alaska,LAX,CLT,519,0,53.87355654635331,1
2148-03-05,Alaska,ATL,EWR,1119,8,33.89468742796457,1
2148-03-06,JetBlue,MIA,CLT,1091,6,2.082500808027845,1
2148-03-07,United,SEA,SLC,2137,8,17.399417784807557,1
2148-03-08,Delta,PHX,LAS,1590,7,43.97087935351513,1
2148-03-09,Frontier,DEN,BWI,1798,6,27.730170596737267,1
2148-03-10,Frontier,DFW,BOS,1870,0,55.27688915746608,1
2148-03-11,Southwest,ATL,SLC,1195,7,28.331924478852407,1
2148-03-12,Delta,PHX,DTW,1348,1,42.16481489511412,0
2148-03-13,Frontier,ATL,SLC,1418,3,37.83895655641671,0
2148-03-14,United,ORD,SLC,1278,4,2.9574297225411117,0
2148-03-15,Alaska,DFW,FLL,1943,2,21.247692262907496,0
2148-03-16,Alaska,SFO,BWI,1831,0,30.013757128639497,0
2148-03-17,Spirit,JFK,EWR,988,2,36.56286244291327,0
2148-03-18,Frontier,LAX,DTW,1096,8,26.40603921415974,1
2148-03-19,Delta,ATL,BOS,1391,1,9.841894744248314,0
2148-03-20,Spirit,MIA,SLC,1072,8,53.79120972288969,1
2148-03-21,Spirit,LAX,IAH,686,0,32.123201958639044,0
2148-03-22,American,PHX,BWI,1608,9,6.849611759028926,1
2148-03-23,Frontier,SFO,BWI,1313,3,0.7583379324479878,0
2148-03-24,Frontier,ORD,IAH,1123,3,39.077120243259465,0
2148-03-25,United,LAX,FLL,786,6,27.779647441354253,1
2148-03-26,Alaska,MIA,IAH,2225,0,3.6771967730767208,0
2148-03-27,JetBlue,PHX,DTW,1135,9,4.062434384446531,1
2148-03-28,American,DEN,IAH,628,4,1.9723973285078977,0
2148-03-29,Alaska,ATL,DTW,1753,5,8.479608699668042,1
2148-03-30,JetBlue,LAX,MSP,917,0,41.78650251737939,0
